09/30/1942_24:00	9999	9999	9999	0	0	0
10/31/1942_24:00	9999	9999	9999	0	0	0
11/30/1942_24:00	9999	9999	9999	0	0	0
12/31/1942_24:00	9999	9999	9999	0	0	0
01/31/1943_24:00	9999	9999	9999	0	0	0
02/28/1943_24:00	9999	9999	9999	0	0	0
03/31/1943_24:00	9999	9999	9999	0	0	0
04/30/1943_24:00	9999	9999	9999	0	0	0
05/31/1943_24:00	9999	9999	9999	0	0	0
06/30/1943_24:00	9999	9999	9999	0	0	0
07/31/1943_24:00	9999	9999	9999	0	0	0
08/31/1943_24:00	9999	9999	9999	0	0	0
09/30/1943_24:00	9999	9999	9999	0	0	0
10/31/1943_24:00	9999	9999	9999	0	0	0
11/30/1943_24:00	9999	9999	9999	0	0	0
12/31/1943_24:00	9999	9999	9999	0	0	0
01/31/1944_24:00	9999	9999	9999	0	0	0
02/29/1944_24:00	9999	9999	9999	0	0	0
03/31/1944_24:00	9999	9999	9999	0	0	0
04/30/1944_24:00	9999	9999	9999	0	0	0
05/31/1944_24:00	9999	9999	9999	0	0	0
06/30/1944_24:00	9999	9999	9999	0	0	0
07/31/1944_24:00	9999	9999	9999	0	0	0
08/31/1944_24:00	9999	9999	9999	0	0	0
09/30/1944_24:00	9999	9999	9999	0	0	0
10/31/1944_24:00	9999	9999	9999	0	0	0
11/30/1944_24:00	9999	9999	9999	0	0	0
12/31/1944_24:00	9999	9999	9999	0	0	0
01/31/1945_24:00	9999	9999	9999	0	0	0
02/28/1945_24:00	9999	9999	9999	0	0	0
03/31/1945_24:00	9999	9999	9999	0	0	0
04/30/1945_24:00	9999	9999	9999	0	0	0
05/31/1945_24:00	9999	9999	9999	0	0	0
06/30/1945_24:00	9999	9999	9999	0	0	0
07/31/1945_24:00	9999	9999	9999	0	0	0
08/31/1945_24:00	9999	9999	9999	0	0	0
09/30/1945_24:00	9999	9999	9999	0	0	0
10/31/1945_24:00	9999	9999	9999	0	0	0
11/30/1945_24:00	9999	9999	9999	0	0	0
12/31/1945_24:00	9999	9999	9999	0	0	0
01/31/1946_24:00	9999	9999	9999	0	0	0
02/28/1946_24:00	9999	9999	9999	0	0	0
03/31/1946_24:00	9999	9999	9999	0	0	0
04/30/1946_24:00	9999	9999	9999	0	0	0
05/31/1946_24:00	9999	9999	9999	0	0	0
06/30/1946_24:00	9999	9999	9999	0	0	0
07/31/1946_24:00	9999	9999	9999	0	0	0
08/31/1946_24:00	9999	9999	9999	0	0	0
09/30/1946_24:00	9999	9999	9999	0	0	0
10/31/1946_24:00	9999	9999	9999	0	0	0
11/30/1946_24:00	9999	9999	9999	0	0	0
12/31/1946_24:00	9999	9999	9999	0	0	0
01/31/1947_24:00	9999	9999	9999	0	0	0
02/28/1947_24:00	9999	9999	9999	0	0	0
03/31/1947_24:00	9999	9999	9999	0	0	0
04/30/1947_24:00	9999	9999	9999	0	0	0
05/31/1947_24:00	9999	9999	9999	0	0	0
06/30/1947_24:00	9999	9999	9999	0	0	0
07/31/1947_24:00	9999	9999	9999	0	0	0
08/31/1947_24:00	9999	9999	9999	0	0	0
09/30/1947_24:00	9999	9999	9999	0	0	0
10/31/1947_24:00	9999	9999	9999	0	0	0
11/30/1947_24:00	9999	9999	9999	0	0	0
12/31/1947_24:00	9999	9999	9999	0	0	0
01/31/1948_24:00	9999	9999	9999	0	0	0
02/29/1948_24:00	9999	9999	9999	0	0	0
03/31/1948_24:00	9999	9999	9999	0	0	0
04/30/1948_24:00	9999	9999	9999	0	0	0
05/31/1948_24:00	9999	9999	9999	0	0	0
06/30/1948_24:00	9999	9999	9999	0	0	0
07/31/1948_24:00	9999	9999	9999	0	0	0
08/31/1948_24:00	9999	9999	9999	0	0	0
09/30/1948_24:00	9999	9999	9999	0	0	0
10/31/1948_24:00	9999	9999	9999	0	0	0
11/30/1948_24:00	9999	9999	9999	0	0	0
12/31/1948_24:00	9999	9999	9999	0	0	0
01/31/1949_24:00	9999	9999	9999	0	0	0
02/28/1949_24:00	9999	9999	9999	0	0	0
03/31/1949_24:00	9999	9999	9999	0	0	0
04/30/1949_24:00	9999	9999	9999	0	0	0
05/31/1949_24:00	9999	9999	9999	0	0	0
06/30/1949_24:00	9999	9999	9999	0	0	0
07/31/1949_24:00	9999	9999	9999	0	0	0
08/31/1949_24:00	9999	9999	9999	0	0	0
09/30/1949_24:00	9999	9999	9999	0	0	0
10/31/1949_24:00	9999	9999	9999	0	0	0
11/30/1949_24:00	9999	9999	9999	0	0	0
12/31/1949_24:00	9999	9999	9999	0	0	0
01/31/1950_24:00	9999	9999	9999	0	0	0
02/28/1950_24:00	9999	9999	9999	0	0	0
03/31/1950_24:00	9999	9999	9999	0	0	0
04/30/1950_24:00	9999	9999	9999	0	0	0
05/31/1950_24:00	9999	9999	9999	0	0	0
06/30/1950_24:00	9999	9999	9999	0	0	0
07/31/1950_24:00	9999	9999	9999	0	0	0
08/31/1950_24:00	9999	9999	9999	0	0	0
09/30/1950_24:00	9999	9999	9999	0	0	0
10/31/1950_24:00	9999	9999	9999	0	0	0
11/30/1950_24:00	9999	9999	9999	0	0	0
12/31/1950_24:00	9999	9999	9999	0	0	0
01/31/1951_24:00	9999	9999	9999	0	0	0
02/28/1951_24:00	9999	9999	9999	0	0	0
03/31/1951_24:00	9999	9999	9999	0	0	0
04/30/1951_24:00	9999	9999	9999	0	0	0
05/31/1951_24:00	9999	9999	9999	0	0	0
06/30/1951_24:00	9999	9999	9999	0	0	0
07/31/1951_24:00	9999	9999	9999	0	0	0
08/31/1951_24:00	9999	9999	9999	0	0	0
09/30/1951_24:00	9999	9999	9999	0	0	0
10/31/1951_24:00	9999	9999	9999	0	0	0
11/30/1951_24:00	9999	9999	9999	0	0	0
12/31/1951_24:00	9999	9999	9999	0	0	0
01/31/1952_24:00	9999	9999	9999	0	0	0
02/29/1952_24:00	9999	9999	9999	0	0	0
03/31/1952_24:00	9999	9999	9999	0	0	0
04/30/1952_24:00	9999	9999	9999	0	0	0
05/31/1952_24:00	9999	9999	9999	0	0	0
06/30/1952_24:00	9999	9999	9999	0	0	0
07/31/1952_24:00	9999	9999	9999	0	0	0
08/31/1952_24:00	9999	9999	9999	0	0	0
09/30/1952_24:00	9999	9999	9999	0	0	0
10/31/1952_24:00	9999	9999	9999	0	0	0
11/30/1952_24:00	9999	9999	9999	0	0	0
12/31/1952_24:00	9999	9999	9999	0	0	0
01/31/1953_24:00	9999	9999	9999	0	0	0
02/28/1953_24:00	9999	9999	9999	0	0	0
03/31/1953_24:00	9999	9999	9999	0	0	0
04/30/1953_24:00	9999	9999	9999	0	0	0
05/31/1953_24:00	9999	9999	9999	0	0	0
06/30/1953_24:00	9999	9999	9999	0	0	0
07/31/1953_24:00	9999	9999	9999	0	0	0
08/31/1953_24:00	9999	9999	9999	0	0	0
09/30/1953_24:00	9999	9999	9999	0	0	0
10/31/1953_24:00	9999	9999	9999	0	0	0
11/30/1953_24:00	9999	9999	9999	0	0	0
12/31/1953_24:00	9999	9999	9999	0	0	0
01/31/1954_24:00	9999	9999	9999	0	0	0
02/28/1954_24:00	9999	9999	9999	0	0	0
03/31/1954_24:00	9999	9999	9999	0	0	0
04/30/1954_24:00	9999	9999	9999	0	0	0
05/31/1954_24:00	9999	9999	9999	0	0	0
06/30/1954_24:00	9999	9999	9999	0	0	0
07/31/1954_24:00	9999	9999	9999	0	0	0
08/31/1954_24:00	9999	9999	9999	0	0	0
09/30/1954_24:00	9999	9999	9999	0	0	0
10/31/1954_24:00	9999	9999	9999	0	0	0
11/30/1954_24:00	9999	9999	9999	0	0	0
12/31/1954_24:00	9999	9999	9999	0	0	0
01/31/1955_24:00	9999	9999	9999	0	0	0
02/28/1955_24:00	9999	9999	9999	0	0	0
03/31/1955_24:00	9999	9999	9999	0	0	0
04/30/1955_24:00	9999	9999	9999	0	0	0
05/31/1955_24:00	9999	9999	9999	0	0	0
06/30/1955_24:00	9999	9999	9999	0	0	0
07/31/1955_24:00	9999	9999	9999	0	0	0
08/31/1955_24:00	9999	9999	9999	0	0	0
09/30/1955_24:00	9999	9999	9999	0	0	0
10/31/1955_24:00	9999	9999	9999	0	0	0
11/30/1955_24:00	9999	9999	9999	0	0	0
12/31/1955_24:00	9999	9999	9999	0	0	0
01/31/1956_24:00	9999	9999	9999	0	0	0
02/29/1956_24:00	9999	9999	9999	0	0	0
03/31/1956_24:00	9999	9999	9999	0	0	0
04/30/1956_24:00	9999	9999	9999	0	0	0
05/31/1956_24:00	9999	9999	9999	0	0	0
06/30/1956_24:00	9999	9999	9999	0	0	0
07/31/1956_24:00	9999	9999	9999	0	0	0
08/31/1956_24:00	9999	9999	9999	0	0	0
09/30/1956_24:00	9999	9999	9999	0	0	0
10/31/1956_24:00	9999	9999	9999	0	0	0
11/30/1956_24:00	9999	9999	9999	0	0	0
12/31/1956_24:00	9999	9999	9999	0	0	0
01/31/1957_24:00	9999	9999	9999	0	0	0
02/28/1957_24:00	9999	9999	9999	0	0	0
03/31/1957_24:00	9999	9999	9999	0	0	0
04/30/1957_24:00	9999	9999	9999	0	0	0
05/31/1957_24:00	9999	9999	9999	0	0	0
06/30/1957_24:00	9999	9999	9999	0	0	0
07/31/1957_24:00	9999	9999	9999	0	0	0
08/31/1957_24:00	9999	9999	9999	0	0	0
09/30/1957_24:00	9999	9999	9999	0	0	0
10/31/1957_24:00	9999	9999	9999	0	0	0
11/30/1957_24:00	9999	9999	9999	0	0	0
12/31/1957_24:00	9999	9999	9999	0	0	0
01/31/1958_24:00	9999	9999	9999	0	0	0
02/28/1958_24:00	9999	9999	9999	0	0	0
03/31/1958_24:00	9999	9999	9999	0	0	0
04/30/1958_24:00	9999	9999	9999	0	0	0
05/31/1958_24:00	9999	9999	9999	0	0	0
06/30/1958_24:00	9999	9999	9999	0	0	0
07/31/1958_24:00	9999	9999	9999	0	0	0
08/31/1958_24:00	9999	9999	9999	0	0	0
09/30/1958_24:00	9999	9999	9999	0	0	0
10/31/1958_24:00	9999	9999	9999	0	0	0
11/30/1958_24:00	9999	9999	9999	0	0	0
12/31/1958_24:00	9999	9999	9999	0	0	0
01/31/1959_24:00	9999	9999	9999	0	0	0
02/28/1959_24:00	9999	9999	9999	0	0	0
03/31/1959_24:00	9999	9999	9999	0	0	0
04/30/1959_24:00	9999	9999	9999	0	0	0
05/31/1959_24:00	9999	9999	9999	0	0	0
06/30/1959_24:00	9999	9999	9999	0	0	0
07/31/1959_24:00	9999	9999	9999	0	0	0
08/31/1959_24:00	9999	9999	9999	0	0	0
09/30/1959_24:00	9999	9999	9999	0	0	0
10/31/1959_24:00	9999	9999	9999	0	0	0
11/30/1959_24:00	9999	9999	9999	0	0	0
