C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 2015 ***
C
C*******************************************************************************
C
C                        ZONE DEFINITION INPUT FILE
C                     for IWFM Z-Budget Post-Processing
C
C
C             Project:  IWFM Version 2015 Release
C                       California Department of Water Resources
C                       June, 2017
C             Filename: ZoneDef_SRs.dat
C
C*******************************************************************************
C
C                            File Description
C
C    This file contains zone definitions to be used with the Z-Budget post-processor.
C    
C*******************************************************************************                     
C                            Zone Information
C
C    The following lists the zone numbers that the elements of the finite element 
C    mesh belong to.  Element number, layer number (this information is
C    optional depending on the value of ZEXTENT above) and the zone number that 
C    the element belongs to are required information. It is not necessary to list
C    all elements at all layers and assign a zone number to each of them.
C    By default, each element is given a zone number of -99.  Therefore, any elements  
C    that are not listed below will constitute zone -99.
C    
C    ** Note: If variable ZEXTENT below is set to 1, do not specify LAYER below. If 
C             ZEXTENT is set to 0, it is required that LAYER for each element below 
C             is specified.
C
C    ZEXTENT ; Extent of the the zone numbering
C                1 = Zone numbering is defined for horizontal plane and will be 
C                     used for all layers
C                0 = Different zone numbering is specified for each layer
C    ZID     ; Zone number for which a name is defined
C    ZNAME   ; Name of each zone (maximum 50 characters)
C    IE      ; Element number
C    LAYER   ; Layer number at which element is located 
C                *Leave blank if ZEXTENT = 1 
C    ZONE    ; Zone number 
C 
C-------------------------------------------------------------------------------
C    VALUE                     DESCRIPTION                                    
C-------------------------------------------------------------------------------
     1                         / ZEXTENT
C-------------------------------------------------------------------------------
C    	ZID          ZNAME (DAUCo)                                                 
C-------------------------------------------------------------------------------
	561		46	/DAUCo: 18539
	562		46	/DAUCo: 18539
	563		46	/DAUCo: 18539
	564		44	/DAUCo: 18239
	565		44	/DAUCo: 18239
	566		44	/DAUCo: 18239
	567		44	/DAUCo: 18239
	568		49	/DAUCo: 18450
	569		50	/DAUCo: 04607
	570		51	/DAUCo: 19207
	571		51	/DAUCo: 19207
	572		51	/DAUCo: 19207
	573		48	/DAUCo: 18507
	574		48	/DAUCo: 18507
	575		48	/DAUCo: 18507
	576		48	/DAUCo: 18507
	577		46	/DAUCo: 18539
	578		48	/DAUCo: 18507
	579		46	/DAUCo: 18539
	580		46	/DAUCo: 18539
	581		46	/DAUCo: 18539
	582		52	/DAUCo: 20539
	583		44	/DAUCo: 18239
	584		44	/DAUCo: 18239
	585		44	/DAUCo: 18239
	586		44	/DAUCo: 18239
	587		49	/DAUCo: 18450
	588		48	/DAUCo: 18507
	589		46	/DAUCo: 18539
	590		46	/DAUCo: 18539
	591		46	/DAUCo: 18539
	592		52	/DAUCo: 20539
	593		52	/DAUCo: 20539
	594		44	/DAUCo: 18239
	595		44	/DAUCo: 18239
	596		44	/DAUCo: 18239
	597		49	/DAUCo: 18450
	598		49	/DAUCo: 18450
	599		52	/DAUCo: 20539
	600		53	/DAUCo: 20639
	601		54	/DAUCo: 20650
	602		55	/DAUCo: 20750
	603		49	/DAUCo: 18450
	604		56	/DAUCo: 18501
	605		56	/DAUCo: 18501
	606		46	/DAUCo: 18539
	607		46	/DAUCo: 18539
	608		46	/DAUCo: 18539
	609		46	/DAUCo: 18539
	610		52	/DAUCo: 20539
	611		52	/DAUCo: 20539
	612		52	/DAUCo: 20539
	613		52	/DAUCo: 20539
	614		54	/DAUCo: 20650
	615		55	/DAUCo: 20750
	616		55	/DAUCo: 20750
	617		55	/DAUCo: 20750
	618		57	/DAUCo: 19239
	619		46	/DAUCo: 18539
	620		46	/DAUCo: 18539
	621		46	/DAUCo: 18539
	622		57	/DAUCo: 19239
	623		57	/DAUCo: 19239
	624		58	/DAUCo: 21639
	625		58	/DAUCo: 21639
	626		52	/DAUCo: 20539
	627		54	/DAUCo: 20650
	628		54	/DAUCo: 20650
	629		54	/DAUCo: 20650
	630		54	/DAUCo: 20650
	631		55	/DAUCo: 20750
	632		55	/DAUCo: 20750
	633		55	/DAUCo: 20750
	634		59	/DAUCo: 21650
	635		59	/DAUCo: 21650
	636		54	/DAUCo: 20650
	637		54	/DAUCo: 20650
	638		54	/DAUCo: 20650
	639		54	/DAUCo: 20650
	640		54	/DAUCo: 20650
	641		55	/DAUCo: 20750
	642		55	/DAUCo: 20750
	643		55	/DAUCo: 20750
	644		59	/DAUCo: 21650
	645		59	/DAUCo: 21650
	646		60	/DAUCo: 20850
	647		54	/DAUCo: 20650
	648		54	/DAUCo: 20650
	649		54	/DAUCo: 20650
	650		54	/DAUCo: 20650
	651		54	/DAUCo: 20650
	652		54	/DAUCo: 20650
	653		54	/DAUCo: 20650
	654		55	/DAUCo: 20750
	655		55	/DAUCo: 20750
	656		54	/DAUCo: 20650
	657		55	/DAUCo: 20750
	658		55	/DAUCo: 20750
	659		55	/DAUCo: 20750
	660		59	/DAUCo: 21650
	661		59	/DAUCo: 21650
	662		60	/DAUCo: 20850
	663		60	/DAUCo: 20850
	664		60	/DAUCo: 20850
	665		60	/DAUCo: 20850
	666		61	/DAUCo: 20950
	667		61	/DAUCo: 20950
	668		61	/DAUCo: 20950
	669		61	/DAUCo: 20950
	670		59	/DAUCo: 21650
	671		59	/DAUCo: 21650
	672		60	/DAUCo: 20850
	673		60	/DAUCo: 20850
	674		60	/DAUCo: 20850
	675		60	/DAUCo: 20850
	676		61	/DAUCo: 20950
	677		61	/DAUCo: 20950
	678		62	/DAUCo: 20924
	679		62	/DAUCo: 20924
	680		59	/DAUCo: 21650
	681		59	/DAUCo: 21650
	682		59	/DAUCo: 21650
	683		59	/DAUCo: 21650
	684		60	/DAUCo: 20850
	685		60	/DAUCo: 20850
	686		60	/DAUCo: 20850
	687		62	/DAUCo: 20924
	688		62	/DAUCo: 20924
	689		62	/DAUCo: 20924
	690		62	/DAUCo: 20924
	691		62	/DAUCo: 20924
	692		59	/DAUCo: 21650
	693		59	/DAUCo: 21650
	694		63	/DAUCo: 20824
	695		63	/DAUCo: 20824
	696		63	/DAUCo: 20824
	697		63	/DAUCo: 20824
	698		62	/DAUCo: 20924
	699		62	/DAUCo: 20924
	700		62	/DAUCo: 20924
	701		62	/DAUCo: 20924
	702		64	/DAUCo: 21624
	703		65	/DAUCo: 21224
	704		65	/DAUCo: 21224
	705		66	/DAUCo: 21024
	706		66	/DAUCo: 21024
	707		66	/DAUCo: 21024
	708		67	/DAUCo: 21124
	709		67	/DAUCo: 21124
	710		67	/DAUCo: 21124
	711		59	/DAUCo: 21650
	712		64	/DAUCo: 21624
	713		64	/DAUCo: 21624
	714		65	/DAUCo: 21224
	715		64	/DAUCo: 21624
	716		65	/DAUCo: 21224
	717		66	/DAUCo: 21024
	718		66	/DAUCo: 21024
	719		67	/DAUCo: 21124
	720		67	/DAUCo: 21124
	721		67	/DAUCo: 21124
	722		67	/DAUCo: 21124
	723		64	/DAUCo: 21624
	724		64	/DAUCo: 21624
	725		64	/DAUCo: 21624
	726		64	/DAUCo: 21624
	727		64	/DAUCo: 21624
	728		65	/DAUCo: 21224
	729		65	/DAUCo: 21224
	730		65	/DAUCo: 21224
	731		66	/DAUCo: 21024
	732		65	/DAUCo: 21224
	733		66	/DAUCo: 21024
	734		66	/DAUCo: 21024
	735		67	/DAUCo: 21124
	736		67	/DAUCo: 21124
	737		67	/DAUCo: 21124
	738		66	/DAUCo: 21024
	739		66	/DAUCo: 21024
	740		67	/DAUCo: 21124
	741		67	/DAUCo: 21124
	742		65	/DAUCo: 21224
	743		66	/DAUCo: 21024
	744		66	/DAUCo: 21024
	745		66	/DAUCo: 21024
	746		66	/DAUCo: 21024
	747		67	/DAUCo: 21124
	748		64	/DAUCo: 21624
	749		64	/DAUCo: 21624
	750		64	/DAUCo: 21624
	751		64	/DAUCo: 21624
	752		64	/DAUCo: 21624
	753		64	/DAUCo: 21624
	754		65	/DAUCo: 21224
	755		65	/DAUCo: 21224
	756		65	/DAUCo: 21224
	757		65	/DAUCo: 21224
	758		65	/DAUCo: 21224
	759		66	/DAUCo: 21024
	760		67	/DAUCo: 21124
	761		67	/DAUCo: 21124
	762		65	/DAUCo: 21224
	763		65	/DAUCo: 21224
	764		65	/DAUCo: 21224
	765		65	/DAUCo: 21224
	766		65	/DAUCo: 21224
	767		65	/DAUCo: 21224
	768		65	/DAUCo: 21224
	769		65	/DAUCo: 21224
	770		65	/DAUCo: 21224
	771		67	/DAUCo: 21124
	772		67	/DAUCo: 21124
	773		64	/DAUCo: 21624
	774		64	/DAUCo: 21624
	775		64	/DAUCo: 21624
	776		64	/DAUCo: 21624
	777		64	/DAUCo: 21624
	778		64	/DAUCo: 21624
	779		64	/DAUCo: 21624
	780		64	/DAUCo: 21624
	781		65	/DAUCo: 21224
	782		65	/DAUCo: 21224
	783		65	/DAUCo: 21224
	784		65	/DAUCo: 21224
	785		65	/DAUCo: 21224
	786		65	/DAUCo: 21224
	787		65	/DAUCo: 21224
	788		65	/DAUCo: 21224
	789		67	/DAUCo: 21124
	790		67	/DAUCo: 21124
	791		64	/DAUCo: 21624
	792		64	/DAUCo: 21624
	793		64	/DAUCo: 21624
	794		64	/DAUCo: 21624
	795		64	/DAUCo: 21624
	796		64	/DAUCo: 21624
	797		64	/DAUCo: 21624
	798		64	/DAUCo: 21624
	799		64	/DAUCo: 21624
	800		64	/DAUCo: 21624
	801		64	/DAUCo: 21624
	802		65	/DAUCo: 21224
	803		68	/DAUCo: 21610
	804		68	/DAUCo: 21610
	805		69	/DAUCo: 21520
	806		69	/DAUCo: 21520
	807		69	/DAUCo: 21520
	808		69	/DAUCo: 21520
	809		69	/DAUCo: 21520
	810		70	/DAUCo: 21320
	811		70	/DAUCo: 21320
	812		69	/DAUCo: 21520
	813		70	/DAUCo: 21320
	814		70	/DAUCo: 21320
	815		71	/DAUCo: 21420
	816		71	/DAUCo: 21420
	817		71	/DAUCo: 21420
	818		70	/DAUCo: 21320
	819		70	/DAUCo: 21320
	820		71	/DAUCo: 21420
	821		71	/DAUCo: 21420
	822		71	/DAUCo: 21420
	823		70	/DAUCo: 21320
	824		70	/DAUCo: 21320
	825		71	/DAUCo: 21420
	826		71	/DAUCo: 21420
	827		71	/DAUCo: 21420
	828		68	/DAUCo: 21610
	829		68	/DAUCo: 21610
	830		68	/DAUCo: 21610
	831		68	/DAUCo: 21610
	832		69	/DAUCo: 21520
	833		69	/DAUCo: 21520
	834		69	/DAUCo: 21520
	835		69	/DAUCo: 21520
	836		70	/DAUCo: 21320
	837		70	/DAUCo: 21320
	838		71	/DAUCo: 21420
	839		71	/DAUCo: 21420
	840		68	/DAUCo: 21610
	841		68	/DAUCo: 21610
	842		68	/DAUCo: 21610
	843		68	/DAUCo: 21610
	844		68	/DAUCo: 21610
	845		68	/DAUCo: 21610
	846		68	/DAUCo: 21610
	847		68	/DAUCo: 21610
	848		68	/DAUCo: 21610
	849		69	/DAUCo: 21520
	850		69	/DAUCo: 21520
	851		69	/DAUCo: 21520
	852		69	/DAUCo: 21520
	853		69	/DAUCo: 21520
	854		70	/DAUCo: 21320
	855		70	/DAUCo: 21320
	856		71	/DAUCo: 21420
	857		71	/DAUCo: 21420
	858		68	/DAUCo: 21610
	859		68	/DAUCo: 21610
	860		68	/DAUCo: 21610
	861		72	/DAUCo: 24410
	862		72	/DAUCo: 24410
	863		72	/DAUCo: 24410
	864		72	/DAUCo: 24410
	865		72	/DAUCo: 24410
	866		72	/DAUCo: 24410
	867		72	/DAUCo: 24410
	868		72	/DAUCo: 24410
	869		68	/DAUCo: 21610
	870		69	/DAUCo: 21520
	871		69	/DAUCo: 21520
	872		69	/DAUCo: 21520
	873		69	/DAUCo: 21520
	874		69	/DAUCo: 21520
	875		69	/DAUCo: 21520
	876		70	/DAUCo: 21320
	877		70	/DAUCo: 21320
	878		71	/DAUCo: 21420
	879		71	/DAUCo: 21420
	880		71	/DAUCo: 21420
	881		72	/DAUCo: 24410
	882		72	/DAUCo: 24410
	883		72	/DAUCo: 24410
	884		72	/DAUCo: 24410
	885		73	/DAUCo: 23510
	886		73	/DAUCo: 23510
	887		73	/DAUCo: 23510
	888		73	/DAUCo: 23510
	889		74	/DAUCo: 23310
	890		74	/DAUCo: 23310
	891		74	/DAUCo: 23310
	892		74	/DAUCo: 23310
	893		74	/DAUCo: 23310
	894		74	/DAUCo: 23310
	895		75	/DAUCo: 23410
	896		72	/DAUCo: 24410
	897		72	/DAUCo: 24410
	898		72	/DAUCo: 24410
	899		72	/DAUCo: 24410
	900		73	/DAUCo: 23510
	901		73	/DAUCo: 23510
	902		72	/DAUCo: 24410
	903		72	/DAUCo: 24410
	904		72	/DAUCo: 24410
	905		72	/DAUCo: 24410
	906		76	/DAUCo: 23710
	907		76	/DAUCo: 23710
	908		73	/DAUCo: 23510
	909		73	/DAUCo: 23510
	910		74	/DAUCo: 23310
	911		74	/DAUCo: 23310
	912		74	/DAUCo: 23310
	913		74	/DAUCo: 23310
	914		74	/DAUCo: 23310
	915		74	/DAUCo: 23310
	916		75	/DAUCo: 23410
	917		72	/DAUCo: 24410
	918		72	/DAUCo: 24410
	919		72	/DAUCo: 24410
	920		72	/DAUCo: 24410
	921		76	/DAUCo: 23710
	922		76	/DAUCo: 23710
	923		73	/DAUCo: 23510
	924		73	/DAUCo: 23510
	925		74	/DAUCo: 23310
	926		74	/DAUCo: 23310
	927		74	/DAUCo: 23310
	928		74	/DAUCo: 23310
	929		74	/DAUCo: 23310
	930		74	/DAUCo: 23310
	931		74	/DAUCo: 23310
	932		75	/DAUCo: 23410
	933		75	/DAUCo: 23410
	934		72	/DAUCo: 24410
	935		72	/DAUCo: 24410
	936		72	/DAUCo: 24410
	937		72	/DAUCo: 24410
	938		76	/DAUCo: 23710
	939		76	/DAUCo: 23710
	940		73	/DAUCo: 23510
	941		73	/DAUCo: 23510
	942		73	/DAUCo: 23510
	943		72	/DAUCo: 24410
	944		72	/DAUCo: 24410
	945		72	/DAUCo: 24410
	946		72	/DAUCo: 24410
	947		76	/DAUCo: 23710
	948		76	/DAUCo: 23710
	949		73	/DAUCo: 23510
	950		72	/DAUCo: 24410
	951		72	/DAUCo: 24410
	952		72	/DAUCo: 24410
	953		72	/DAUCo: 24410
	954		72	/DAUCo: 24410
	955		76	/DAUCo: 23710
	956		73	/DAUCo: 23510
	957		73	/DAUCo: 23510
	958		72	/DAUCo: 24410
	959		72	/DAUCo: 24410
	960		72	/DAUCo: 24410
	961		72	/DAUCo: 24410
	962		76	/DAUCo: 23710
	963		76	/DAUCo: 23710
	964		73	/DAUCo: 23510
	965		73	/DAUCo: 23510
	966		74	/DAUCo: 23310
	967		74	/DAUCo: 23310
	968		74	/DAUCo: 23310
	969		74	/DAUCo: 23310
	970		74	/DAUCo: 23310
	971		74	/DAUCo: 23310
	972		74	/DAUCo: 23310
	973		72	/DAUCo: 24410
	974		72	/DAUCo: 24410
	975		72	/DAUCo: 24410
	976		72	/DAUCo: 24410
	977		76	/DAUCo: 23710
	978		76	/DAUCo: 23710
	979		73	/DAUCo: 23510
	980		73	/DAUCo: 23510
	981		77	/DAUCo: 23610
	982		77	/DAUCo: 23610
	983		77	/DAUCo: 23610
	984		77	/DAUCo: 23610
	985		77	/DAUCo: 23610
	986		77	/DAUCo: 23610
	987		77	/DAUCo: 23610
	988		77	/DAUCo: 23610
	989		74	/DAUCo: 23310
	990		74	/DAUCo: 23310
	991		72	/DAUCo: 24410
	992		72	/DAUCo: 24410
	993		72	/DAUCo: 24410
	994		72	/DAUCo: 24410
	995		76	/DAUCo: 23710
	996		76	/DAUCo: 23710
	997		76	/DAUCo: 23710
	998		73	/DAUCo: 23510
	999		77	/DAUCo: 23610
	1000		77	/DAUCo: 23610
	1001		77	/DAUCo: 23610
	1002		77	/DAUCo: 23610
	1003		78	/DAUCo: 24510
	1004		78	/DAUCo: 24510
	1005		78	/DAUCo: 24510
	1006		78	/DAUCo: 24510
	1007		72	/DAUCo: 24410
	1008		72	/DAUCo: 24410
	1009		72	/DAUCo: 24410
	1010		72	/DAUCo: 24410
	1011		79	/DAUCo: 23716
	1012		76	/DAUCo: 23710
	1013		76	/DAUCo: 23710
	1014		76	/DAUCo: 23710
	1015		76	/DAUCo: 23710
	1016		73	/DAUCo: 23510
	1017		77	/DAUCo: 23610
	1018		77	/DAUCo: 23610
	1019		77	/DAUCo: 23610
	1020		77	/DAUCo: 23610
	1021		77	/DAUCo: 23610
	1022		80	/DAUCo: 23910
	1023		81	/DAUCo: 24010
	1024		72	/DAUCo: 24410
	1025		72	/DAUCo: 24410
	1026		72	/DAUCo: 24410
	1027		82	/DAUCo: 24416
	1028		79	/DAUCo: 23716
	1029		79	/DAUCo: 23716
	1030		79	/DAUCo: 23716
	1031		76	/DAUCo: 23710
	1032		73	/DAUCo: 23510
	1033		83	/DAUCo: 23616
	1034		84	/DAUCo: 23654
	1035		72	/DAUCo: 24410
	1036		72	/DAUCo: 24410
	1037		72	/DAUCo: 24410
	1038		82	/DAUCo: 24416
	1039		82	/DAUCo: 24416
	1040		85	/DAUCo: 23816
	1041		85	/DAUCo: 23816
	1042		85	/DAUCo: 23816
	1043		85	/DAUCo: 23816
	1044		85	/DAUCo: 23816
	1045		86	/DAUCo: 23954
	1046		86	/DAUCo: 23954
	1047		80	/DAUCo: 23910
	1048		80	/DAUCo: 23910
	1049		81	/DAUCo: 24010
	1050		72	/DAUCo: 24410
	1051		72	/DAUCo: 24410
	1052		82	/DAUCo: 24416
	1053		82	/DAUCo: 24416
	1054		85	/DAUCo: 23816
	1055		85	/DAUCo: 23816
	1056		85	/DAUCo: 23816
	1057		85	/DAUCo: 23816
	1058		85	/DAUCo: 23816
	1059		87	/DAUCo: 23916
	1060		88	/DAUCo: 24216
	1061		86	/DAUCo: 23954
	1062		86	/DAUCo: 23954
	1063		86	/DAUCo: 23954
	1064		81	/DAUCo: 24010
	1065		81	/DAUCo: 24010
	1066		82	/DAUCo: 24416
	1067		82	/DAUCo: 24416
	1068		82	/DAUCo: 24416
	1069		89	/DAUCo: 24116
	1070		85	/DAUCo: 23816
	1071		85	/DAUCo: 23816
	1072		88	/DAUCo: 24216
	1073		88	/DAUCo: 24216
	1074		88	/DAUCo: 24216
	1075		88	/DAUCo: 24216
	1076		90	/DAUCo: 24254
	1077		86	/DAUCo: 23954
	1078		86	/DAUCo: 23954
	1079		86	/DAUCo: 23954
	1080		91	/DAUCo: 24054
	1081		85	/DAUCo: 23816
	1082		85	/DAUCo: 23816
	1083		89	/DAUCo: 24116
	1084		89	/DAUCo: 24116
	1085		90	/DAUCo: 24254
	1086		90	/DAUCo: 24254
	1087		90	/DAUCo: 24254
	1088		90	/DAUCo: 24254
	1089		86	/DAUCo: 23954
	1090		86	/DAUCo: 23954
	1091		91	/DAUCo: 24054
	1092		90	/DAUCo: 24254
	1093		90	/DAUCo: 24254
	1094		90	/DAUCo: 24254
	1095		90	/DAUCo: 24254
	1096		90	/DAUCo: 24254
	1097		90	/DAUCo: 24254
	1098		90	/DAUCo: 24254
	1099		90	/DAUCo: 24254
	1100		90	/DAUCo: 24254
	1101		90	/DAUCo: 24254
	1102		90	/DAUCo: 24254
	1103		90	/DAUCo: 24254
	1104		90	/DAUCo: 24254
	1105		90	/DAUCo: 24254
	1106		89	/DAUCo: 24116
	1107		89	/DAUCo: 24116
	1108		89	/DAUCo: 24116
	1109		89	/DAUCo: 24116
	1110		89	/DAUCo: 24116
	1111		89	/DAUCo: 24116
	1112		89	/DAUCo: 24116
	1113		89	/DAUCo: 24116
	1114		90	/DAUCo: 24254
	1115		90	/DAUCo: 24254
	1116		90	/DAUCo: 24254
	1117		90	/DAUCo: 24254
	1118		90	/DAUCo: 24254
	1119		90	/DAUCo: 24254
	1120		90	/DAUCo: 24254
	1121		90	/DAUCo: 24254
	1122		90	/DAUCo: 24254
	1123		90	/DAUCo: 24254
	1124		90	/DAUCo: 24254
	1125		90	/DAUCo: 24254
	1126		90	/DAUCo: 24254
	1127		90	/DAUCo: 24254
	1128		90	/DAUCo: 24254
	1129		90	/DAUCo: 24254
	1130		92	/DAUCo: 24354
	1131		92	/DAUCo: 24354
	1132		92	/DAUCo: 24354
	1133		90	/DAUCo: 24254
	1134		92	/DAUCo: 24354
	1135		89	/DAUCo: 24116
	1136		89	/DAUCo: 24116
	1137		89	/DAUCo: 24116
	1138		89	/DAUCo: 24116
	1139		89	/DAUCo: 24116
	1140		89	/DAUCo: 24116
	1141		89	/DAUCo: 24116
	1142		89	/DAUCo: 24116
	1143		89	/DAUCo: 24116
	1144		89	/DAUCo: 24116
	1145		89	/DAUCo: 24116
	1146		89	/DAUCo: 24116
	1147		92	/DAUCo: 24354
	1148		92	/DAUCo: 24354
	1149		92	/DAUCo: 24354
	1150		92	/DAUCo: 24354
	1151		92	/DAUCo: 24354
	1152		92	/DAUCo: 24354
	1153		92	/DAUCo: 24354
	1154		92	/DAUCo: 24354
	1155		92	/DAUCo: 24354
	1156		92	/DAUCo: 24354
	1157		92	/DAUCo: 24354
	1158		92	/DAUCo: 24354
	1159		93	/DAUCo: 24616
	1160		93	/DAUCo: 24616
	1161		93	/DAUCo: 24616
	1162		89	/DAUCo: 24116
	1163		89	/DAUCo: 24116
	1164		89	/DAUCo: 24116
	1165		92	/DAUCo: 24354
	1166		92	/DAUCo: 24354
	1167		92	/DAUCo: 24354
	1168		92	/DAUCo: 24354
	1169		92	/DAUCo: 24354
	1170		92	/DAUCo: 24354
	1171		92	/DAUCo: 24354
	1172		92	/DAUCo: 24354
	1173		92	/DAUCo: 24354
	1174		92	/DAUCo: 24354
	1175		92	/DAUCo: 24354
	1176		92	/DAUCo: 24354
	1177		92	/DAUCo: 24354
	1178		92	/DAUCo: 24354
	1179		92	/DAUCo: 24354
	1180		94	/DAUCo: 25754
	1181		94	/DAUCo: 25754
	1182		92	/DAUCo: 24354
	1183		92	/DAUCo: 24354
	1184		92	/DAUCo: 24354
	1185		92	/DAUCo: 24354
	1186		92	/DAUCo: 24354
	1187		92	/DAUCo: 24354
	1188		95	/DAUCo: 24154
	1189		89	/DAUCo: 24116
	1190		89	/DAUCo: 24116
	1191		93	/DAUCo: 24616
	1192		93	/DAUCo: 24616
	1193		93	/DAUCo: 24616
	1194		93	/DAUCo: 24616
	1195		93	/DAUCo: 24616
	1196		93	/DAUCo: 24616
	1197		93	/DAUCo: 24616
	1198		93	/DAUCo: 24616
	1199		92	/DAUCo: 24354
	1200		92	/DAUCo: 24354
	1201		92	/DAUCo: 24354
	1202		92	/DAUCo: 24354
	1203		92	/DAUCo: 24354
	1204		92	/DAUCo: 24354
	1205		92	/DAUCo: 24354
	1206		92	/DAUCo: 24354
	1207		92	/DAUCo: 24354
	1208		92	/DAUCo: 24354
	1209		92	/DAUCo: 24354
	1210		94	/DAUCo: 25754
	1211		94	/DAUCo: 25754
	1212		96	/DAUCo: 24515
	1213		96	/DAUCo: 24515
	1214		97	/DAUCo: 25915
	1215		97	/DAUCo: 25915
	1216		97	/DAUCo: 25915
	1217		98	/DAUCo: 25515
	1218		98	/DAUCo: 25515
	1219		98	/DAUCo: 25515
	1220		98	/DAUCo: 25515
	1221		98	/DAUCo: 25515
	1222		99	/DAUCo: 25615
	1223		99	/DAUCo: 25615
	1224		99	/DAUCo: 25615
	1225		100	/DAUCo: 25715
	1226		100	/DAUCo: 25715
	1227		97	/DAUCo: 25915
	1228		97	/DAUCo: 25915
	1229		97	/DAUCo: 25915
	1230		97	/DAUCo: 25915
	1231		97	/DAUCo: 25915
	1232		98	/DAUCo: 25515
	1233		98	/DAUCo: 25515
	1234		98	/DAUCo: 25515
	1235		98	/DAUCo: 25515
	1236		98	/DAUCo: 25515
	1237		99	/DAUCo: 25615
	1238		99	/DAUCo: 25615
	1239		99	/DAUCo: 25615
	1240		100	/DAUCo: 25715
	1241		100	/DAUCo: 25715
	1242		97	/DAUCo: 25915
	1243		97	/DAUCo: 25915
	1244		97	/DAUCo: 25915
	1245		97	/DAUCo: 25915
	1246		97	/DAUCo: 25915
	1247		98	/DAUCo: 25515
	1248		98	/DAUCo: 25515
	1249		98	/DAUCo: 25515
	1250		98	/DAUCo: 25515
	1251		98	/DAUCo: 25515
	1252		99	/DAUCo: 25615
	1253		99	/DAUCo: 25615
	1254		99	/DAUCo: 25615
	1255		99	/DAUCo: 25615
	1256		100	/DAUCo: 25715
	1257		100	/DAUCo: 25715
	1258		97	/DAUCo: 25915
	1259		97	/DAUCo: 25915
	1260		97	/DAUCo: 25915
	1261		97	/DAUCo: 25915
	1262		97	/DAUCo: 25915
	1263		97	/DAUCo: 25915
	1264		98	/DAUCo: 25515
	1265		98	/DAUCo: 25515
	1266		97	/DAUCo: 25915
	1267		97	/DAUCo: 25915
	1268		97	/DAUCo: 25915
	1269		98	/DAUCo: 25515
	1270		98	/DAUCo: 25515
	1271		98	/DAUCo: 25515
	1272		99	/DAUCo: 25615
	1273		99	/DAUCo: 25615
	1274		99	/DAUCo: 25615
	1275		99	/DAUCo: 25615
	1276		100	/DAUCo: 25715
	1277		100	/DAUCo: 25715
	1278		97	/DAUCo: 25915
	1279		97	/DAUCo: 25915
	1280		97	/DAUCo: 25915
	1281		98	/DAUCo: 25515
	1282		98	/DAUCo: 25515
	1283		98	/DAUCo: 25515
	1284		99	/DAUCo: 25615
	1285		99	/DAUCo: 25615
	1286		99	/DAUCo: 25615
	1287		99	/DAUCo: 25615
	1288		100	/DAUCo: 25715
	1289		100	/DAUCo: 25715
	1290		97	/DAUCo: 25915
	1291		97	/DAUCo: 25915
	1292		97	/DAUCo: 25915
	1293		98	/DAUCo: 25515
	1294		98	/DAUCo: 25515
	1295		98	/DAUCo: 25515
	1296		101	/DAUCo: 25415
	1297		101	/DAUCo: 25415
	1298		99	/DAUCo: 25615
	1299		99	/DAUCo: 25615
	1300		99	/DAUCo: 25615
	1301		100	/DAUCo: 25715
	1302		100	/DAUCo: 25715
	1303		97	/DAUCo: 25915
	1304		97	/DAUCo: 25915
	1305		97	/DAUCo: 25915
	1306		98	/DAUCo: 25515
	1307		98	/DAUCo: 25515
	1308		101	/DAUCo: 25415
	1309		101	/DAUCo: 25415
	1310		99	/DAUCo: 25615
	1311		99	/DAUCo: 25615
	1312		101	/DAUCo: 25415
	1313		101	/DAUCo: 25415
	1314		97	/DAUCo: 25915
	1315		97	/DAUCo: 25915
	1316		97	/DAUCo: 25915
	1317		97	/DAUCo: 25915
	1318		98	/DAUCo: 25515
	1319		101	/DAUCo: 25415
	1320		101	/DAUCo: 25415
	1321		101	/DAUCo: 25415
	1322		101	/DAUCo: 25415
	1323		101	/DAUCo: 25415
	1324		101	/DAUCo: 25415
	1325		101	/DAUCo: 25415
	1326		101	/DAUCo: 25415
	1327		101	/DAUCo: 25415
	1328		101	/DAUCo: 25415
	1329		97	/DAUCo: 25915
	1330		101	/DAUCo: 25415
	1331		101	/DAUCo: 25415
	1332		101	/DAUCo: 25415
	1333		101	/DAUCo: 25415
	1334		101	/DAUCo: 25415
	1335		101	/DAUCo: 25415
	1336		102	/DAUCo: 25815
	1337		103	/DAUCo: 26015
	1338		103	/DAUCo: 26015
	1339		103	/DAUCo: 26015
	1340		103	/DAUCo: 26015
	1341		103	/DAUCo: 26015
	1342		103	/DAUCo: 26015
	1343		101	/DAUCo: 25415
	1344		101	/DAUCo: 25415
	1345		101	/DAUCo: 25415
	1346		101	/DAUCo: 25415
	1347		101	/DAUCo: 25415
	1348		101	/DAUCo: 25415
	1349		102	/DAUCo: 25815
	1350		103	/DAUCo: 26015
	1351		103	/DAUCo: 26015
	1352		101	/DAUCo: 25415
	1353		101	/DAUCo: 25415
	1354		101	/DAUCo: 25415
	1355		101	/DAUCo: 25415
	1356		101	/DAUCo: 25415
	1357		101	/DAUCo: 25415
	1358		102	/DAUCo: 25815
	1359		102	/DAUCo: 25815
	1360		103	/DAUCo: 26015
	1361		103	/DAUCo: 26015
